"State","Gender","Age.Cohort","Fit.Bound","LE"
"Washington","Total","55-64 years","upr","29.4063573773156"
"Washington","Total","65-74 years","upr","21.2884228467314"
"Washington","Total","75-84 years","upr","13.7280475291979"
"Washington","Total","85+ years","upr","7.93917401285836"
"West Virginia","Female","< 1 year","fit","80.6322874854622"
"West Virginia","Female","1-4 years","fit","79.9611183185968"
"West Virginia","Female","5-14 years","fit","76.0277517358158"
"West Virginia","Female","15-24 years","fit","66.0998472510318"
"West Virginia","Female","25-34 years","fit","56.3075509961774"
"West Virginia","Female","35-44 years","fit","47.037409811647"
"West Virginia","Female","45-54 years","fit","37.9332535089812"
"West Virginia","Female","55-64 years","fit","29.4489928620176"
"West Virginia","Female","65-74 years","fit","21.7326198643003"
"West Virginia","Female","75-84 years","fit","14.37961686748"
"West Virginia","Female","85+ years","fit","9.13061542604162"
"West Virginia","Female","< 1 year","lwr","79.9563358721264"
"West Virginia","Female","1-4 years","lwr","79.3092752362867"
"West Virginia","Female","5-14 years","lwr","75.3796726740191"
"West Virginia","Female","15-24 years","lwr","65.4524907103165"
"West Virginia","Female","25-34 years","lwr","55.6730465134487"
"West Virginia","Female","35-44 years","lwr","46.4114093810887"
"West Virginia","Female","45-54 years","lwr","37.3442621894638"
"West Virginia","Female","55-64 years","lwr","28.9068179860268"
"West Virginia","Female","65-74 years","lwr","21.2454852126393"
"West Virginia","Female","75-84 years","lwr","13.9281019858989"
"West Virginia","Female","85+ years","lwr","8.67249700087534"
"West Virginia","Female","< 1 year","upr","81.2889025179948"
"West Virginia","Female","1-4 years","upr","80.5969637062293"
"West Virginia","Female","5-14 years","upr","76.6602555847619"
"West Virginia","Female","15-24 years","upr","66.7316399466727"
"West Virginia","Female","25-34 years","upr","56.9280843077099"
"West Virginia","Female","35-44 years","upr","47.649639451673"
"West Virginia","Female","45-54 years","upr","38.5119861162327"
"West Virginia","Female","55-64 years","upr","29.9846881056804"
"West Virginia","Female","65-74 years","upr","22.2174558593763"
"West Virginia","Female","75-84 years","upr","14.831366245644"
"West Virginia","Female","85+ years","upr","9.58873385120788"
"West Virginia","Male","< 1 year","fit","74.1847742989673"
"West Virginia","Male","1-4 years","fit","73.7076157355601"
"West Virginia","Male","5-14 years","fit","69.7740646513849"
"West Virginia","Male","15-24 years","fit","59.9042288079369"
"West Virginia","Male","25-34 years","fit","50.4347399077765"
"West Virginia","Male","35-44 years","fit","41.7765863522607"
"West Virginia","Male","45-54 years","fit","33.5202925413258"
"West Virginia","Male","55-64 years","fit","25.6136730927769"
"West Virginia","Male","65-74 years","fit","18.9850310853249"
"West Virginia","Male","75-84 years","fit","12.5714493575088"
"West Virginia","Male","85+ years","fit","8.25287720431494"
"West Virginia","Male","< 1 year","lwr","73.3548543651177"
"West Virginia","Male","1-4 years","lwr","72.913149654541"
"West Virginia","Male","5-14 years","lwr","68.9833638275525"
"West Virginia","Male","15-24 years","lwr","59.114452433286"
"West Virginia","Male","25-34 years","lwr","49.6723722006776"
"West Virginia","Male","35-44 years","lwr","41.0185656139174"
"West Virginia","Male","45-54 years","lwr","32.8297891494154"
"West Virginia","Male","55-64 years","lwr","24.9753361520116"
"West Virginia","Male","65-74 years","lwr","18.4151664192639"
"West Virginia","Male","75-84 years","lwr","12.0438286161096"
"West Virginia","Male","85+ years","lwr","7.74693751995448"
"West Virginia","Male","< 1 year","upr","74.9867270190517"
"West Virginia","Male","1-4 years","upr","74.4788186273391"
"West Virginia","Male","5-14 years","upr","70.5419357254426"
"West Virginia","Male","15-24 years","upr","60.6711652034816"
"West Virginia","Male","25-34 years","upr","51.1772993411889"
"West Virginia","Male","35-44 years","upr","42.5143959426391"
"West Virginia","Male","45-54 years","upr","34.1969748717575"
"West Virginia","Male","55-64 years","upr","26.2419954171497"
"West Virginia","Male","65-74 years","upr","19.5498804207392"
"West Virginia","Male","75-84 years","upr","13.0970486565884"
"West Virginia","Male","85+ years","upr","8.75881688867535"
"West Virginia","Total","< 1 year","fit","77.3206608898558"
"West Virginia","Total","1-4 years","fit","76.7537130047523"
"West Virginia","Total","5-14 years","fit","72.8203445183383"
"West Virginia","Total","15-24 years","fit","62.9239012642299"
"West Virginia","Total","25-34 years","fit","53.3079269654352"
"West Virginia","Total","35-44 years","fit","44.3756941255213"
"West Virginia","Total","45-54 years","fit","35.725363516753"
"West Virginia","Total","55-64 years","fit","27.5620591711531"
"West Virginia","Total","65-74 years","fit","20.417731448563"
"West Virginia","Total","75-84 years","fit","13.5640633507193"
"West Virginia","Total","85+ years","fit","8.79243454600289"
"West Virginia","Total","< 1 year","lwr","76.5671843592695"
"West Virginia","Total","1-4 years","lwr","76.0296758913309"
"West Virginia","Total","5-14 years","lwr","72.1000543272182"
"West Virginia","Total","15-24 years","lwr","62.2044849185196"
"West Virginia","Total","25-34 years","lwr","52.6102567034198"
"West Virginia","Total","35-44 years","lwr","43.6856727528905"
"West Virginia","Total","45-54 years","lwr","35.0887373430134"
"West Virginia","Total","55-64 years","lwr","26.976446825841"
"West Virginia","Total","65-74 years","lwr","19.8954831486974"
"West Virginia","Total","75-84 years","lwr","13.0834127303091"
"West Virginia","Total","85+ years","lwr","8.31967938545115"
"West Virginia","Total","< 1 year","upr","78.0500368607535"
"West Virginia","Total","1-4 years","upr","77.4575203575727"
"West Virginia","Total","5-14 years","upr","73.520828190757"
"West Virginia","Total","15-24 years","upr","63.6235138276938"
"West Virginia","Total","25-34 years","upr","53.9883379389648"
"West Virginia","Total","35-44 years","upr","45.0484042627006"
"West Virginia","Total","45-54 years","upr","36.3496750197239"
"West Virginia","Total","55-64 years","upr","28.1392517993436"
"West Virginia","Total","65-74 years","upr","20.9362445924843"
"West Virginia","Total","75-84 years","upr","14.0439662102553"
"West Virginia","Total","85+ years","upr","9.26518970655464"
"Wisconsin","Female","< 1 year","fit","81.6836204956057"
"Wisconsin","Female","1-4 years","fit","81.0954183047142"
"Wisconsin","Female","5-14 years","fit","77.1512021046858"
"Wisconsin","Female","15-24 years","fit","67.2346796013965"
"Wisconsin","Female","25-34 years","fit","57.4903670533373"
"Wisconsin","Female","35-44 years","fit","47.9633686681093"
"Wisconsin","Female","45-54 years","fit","38.5193666095428"
"Wisconsin","Female","55-64 years","fit","29.5512885528412"
"Wisconsin","Female","65-74 years","fit","21.0684273803461"
"Wisconsin","Female","75-84 years","fit","13.2574812473504"
"Wisconsin","Female","85+ years","fit","7.23575432565171"
"Wisconsin","Female","< 1 year","lwr","81.2522415808221"
"Wisconsin","Female","1-4 years","lwr","80.7199802069676"
"Wisconsin","Female","5-14 years","lwr","76.7777033097344"
"Wisconsin","Female","15-24 years","lwr","66.8628711634732"
"Wisconsin","Female","25-34 years","lwr","57.1288207234929"
"Wisconsin","Female","35-44 years","lwr","47.6277175151804"
"Wisconsin","Female","45-54 years","lwr","38.1951643810626"
"Wisconsin","Female","55-64 years","lwr","29.2557540574535"
"Wisconsin","Female","65-74 years","lwr","20.7898880743683"
"Wisconsin","Female","75-84 years","lwr","13.0123795039069"
"Wisconsin","Female","85+ years","lwr","7.05562020479113"
"Wisconsin","Female","< 1 year","upr","82.0909678789853"
"Wisconsin","Female","1-4 years","upr","81.4590837265102"
"Wisconsin","Female","5-14 years","upr","77.513062879107"
"Wisconsin","Female","15-24 years","upr","67.5949190844063"
"Wisconsin","Female","25-34 years","upr","57.8411701430894"
"Wisconsin","Female","35-44 years","upr","48.2910444098149"
"Wisconsin","Female","45-54 years","upr","38.8361130533864"
"Wisconsin","Female","55-64 years","upr","29.8411617458488"
"Wisconsin","Female","65-74 years","upr","21.3417279597943"
"Wisconsin","Female","75-84 years","upr","13.4987381629734"
"Wisconsin","Female","85+ years","upr","7.41588844651228"
"Wisconsin","Male","< 1 year","fit","76.8031398965652"
"Wisconsin","Male","1-4 years","fit","76.271955594881"
"Wisconsin","Male","5-14 years","fit","72.326763273651"
"Wisconsin","Male","15-24 years","fit","62.420809826815"
"Wisconsin","Male","25-34 years","fit","53.0048951032896"
"Wisconsin","Male","35-44 years","fit","43.957934478189"
"Wisconsin","Male","45-54 years","fit","34.9545871794257"
"Wisconsin","Male","55-64 years","fit","26.4440834921831"
"Wisconsin","Male","65-74 years","fit","18.694778925542"
"Wisconsin","Male","75-84 years","fit","11.6540119533199"
"Wisconsin","Male","85+ years","fit","6.49354974449634"
"Wisconsin","Male","< 1 year","lwr","76.2869155725334"
"Wisconsin","Male","1-4 years","lwr","75.812778990921"
"Wisconsin","Male","5-14 years","lwr","71.869375400217"
"Wisconsin","Male","15-24 years","lwr","61.9652370340794"
"Wisconsin","Male","25-34 years","lwr","52.5728150826489"
"Wisconsin","Male","35-44 years","lwr","43.5664271888053"
"Wisconsin","Male","45-54 years","lwr","34.5780406113776"
"Wisconsin","Male","55-64 years","lwr","26.1070726202261"
"Wisconsin","Male","65-74 years","lwr","18.3876297658111"
"Wisconsin","Male","75-84 years","lwr","11.3826016125924"
"Wisconsin","Male","85+ years","lwr","6.29380275729155"
"Wisconsin","Male","< 1 year","upr","77.2925518135971"
"Wisconsin","Male","1-4 years","upr","76.7158951484408"
"Wisconsin","Male","5-14 years","upr","72.7690328717135"
"Wisconsin","Male","15-24 years","upr","62.8613343635819"
"Wisconsin","Male","25-34 years","upr","53.4238594610639"
"Wisconsin","Male","35-44 years","upr","44.3399027722469"
"Wisconsin","Male","45-54 years","upr","35.3220777091061"
"Wisconsin","Male","55-64 years","upr","26.7745069503659"
"Wisconsin","Male","65-74 years","upr","18.9963320782566"
"Wisconsin","Male","75-84 years","upr","11.9210286631685"
"Wisconsin","Male","85+ years","upr","6.69329673170115"
"Wisconsin","Total","< 1 year","fit","79.2107775679991"
"Wisconsin","Total","1-4 years","fit","78.653167447941"
"Wisconsin","Total","5-14 years","fit","74.7085066699611"
"Wisconsin","Total","15-24 years","fit","64.7977249649306"
"Wisconsin","Total","25-34 years","fit","55.227590744248"
"Wisconsin","Total","35-44 years","fit","45.958747622247"
"Wisconsin","Total","45-54 years","fit","36.7498934663075"
"Wisconsin","Total","55-64 years","fit","28.0279347603071"
"Wisconsin","Total","65-74 years","fit","19.9343500729425"
"Wisconsin","Total","75-84 years","fit","12.5371749979914"
"Wisconsin","Total","85+ years","fit","6.94998656349611"
"Wisconsin","Total","< 1 year","lwr","78.735057547308"
"Wisconsin","Total","1-4 years","lwr","78.2340282056399"
"Wisconsin","Total","5-14 years","lwr","74.2912241848875"
"Wisconsin","Total","15-24 years","lwr","64.3822015093941"
"Wisconsin","Total","25-34 years","lwr","54.8293249471157"
"Wisconsin","Total","35-44 years","lwr","45.5958904325594"
"Wisconsin","Total","45-54 years","lwr","36.4011174705524"
"Wisconsin","Total","55-64 years","lwr","27.7134610832198"
"Wisconsin","Total","65-74 years","lwr","19.6433045320177"
"Wisconsin","Total","75-84 years","lwr","12.282432120604"
"Wisconsin","Total","85+ years","lwr","6.7665339734743"
"Wisconsin","Total","< 1 year","upr","79.6606105613583"
"Wisconsin","Total","1-4 years","upr","79.0583014676134"
"Wisconsin","Total","5-14 years","upr","75.1119092872688"
"Wisconsin","Total","15-24 years","upr","65.199437718494"
"Wisconsin","Total","25-34 years","upr","55.6134459446802"
"Wisconsin","Total","35-44 years","upr","46.3126352898015"
"Wisconsin","Total","45-54 years","upr","37.0902499688191"
"Wisconsin","Total","55-64 years","upr","28.3360995414497"
"Wisconsin","Total","65-74 years","upr","20.2197501196806"
"Wisconsin","Total","75-84 years","upr","12.7876456256118"
"Wisconsin","Total","85+ years","upr","7.13343915351797"
"Wyoming","Female","< 1 year","fit","82.4962260675535"
"Wyoming","Female","1-4 years","fit","81.7836303111546"
"Wyoming","Female","5-14 years","fit","77.8333530435427"
"Wyoming","Female","15-24 years","fit","67.8882124011943"
"Wyoming","Female","25-34 years","fit","58.2120335452623"
"Wyoming","Female","35-44 years","fit","48.7880334216881"
"Wyoming","Female","45-54 years","fit","39.2612465097761"
"Wyoming","Female","55-64 years","fit","30.7199079100038"
"Wyoming","Female","65-74 years","fit","22.3889077082757"
"Wyoming","Female","75-84 years","fit","14.5732009543846"
"Wyoming","Female","85+ years","fit","9.1989538696763"
"Wyoming","Female","< 1 year","lwr","81.877257541583"
"Wyoming","Female","1-4 years","lwr","81.2030896346983"
"Wyoming","Female","5-14 years","lwr","77.2586453753334"
"Wyoming","Female","15-24 years","lwr","67.3178404246494"
"Wyoming","Female","25-34 years","lwr","57.6513571970621"
"Wyoming","Female","35-44 years","lwr","48.2584138397908"
"Wyoming","Female","45-54 years","lwr","38.7673281570938"
"Wyoming","Female","55-64 years","lwr","30.3568744687111"
"Wyoming","Female","65-74 years","lwr","22.084649990253"
"Wyoming","Female","75-84 years","lwr","14.2910463446559"
"Wyoming","Female","85+ years","lwr","8.93953048904143"
"Wyoming","Female","< 1 year","upr","83.0676629863387"
"Wyoming","Female","1-4 years","upr","82.3250062122028"
"Wyoming","Female","5-14 years","upr","78.3700443109815"
"Wyoming","Female","15-24 years","upr","68.4211879402887"
"Wyoming","Female","25-34 years","upr","58.7358356117652"
"Wyoming","Female","35-44 years","upr","49.2839823734336"
"Wyoming","Female","45-54 years","upr","39.7265323352663"
"Wyoming","Female","55-64 years","upr","31.0760289588121"
"Wyoming","Female","65-74 years","upr","22.6911709968309"
"Wyoming","Female","75-84 years","upr","14.8542970457597"
"Wyoming","Female","85+ years","upr","9.45837725031116"
"Wyoming","Male","< 1 year","fit","76.9231196860243"
"Wyoming","Male","1-4 years","fit","76.219772093462"
"Wyoming","Male","5-14 years","fit","72.2829982172722"
"Wyoming","Male","15-24 years","fit","62.3637857434954"
"Wyoming","Male","25-34 years","fit","53.0641867263895"
"Wyoming","Male","35-44 years","fit","44.3189946554015"
"Wyoming","Male","45-54 years","fit","35.5237100592028"
"Wyoming","Male","55-64 years","fit","27.2643939555373"
"Wyoming","Male","65-74 years","fit","19.8053004734055"
"Wyoming","Male","75-84 years","fit","12.8365263769777"
"Wyoming","Male","85+ years","fit","7.83457131208758"
"Wyoming","Male","< 1 year","lwr","76.0290443263859"
"Wyoming","Male","1-4 years","lwr","75.360870364007"
"Wyoming","Male","5-14 years","lwr","71.4292921299747"
"Wyoming","Male","15-24 years","lwr","61.5158704797792"
"Wyoming","Male","25-34 years","lwr","52.2331177492708"
