"State","Gender","Age.Cohort","Fit.Bound","LE"
"Vermont","Male","55-64 years","fit","26.9602706586408"
"Vermont","Male","65-74 years","fit","19.2905709142855"
"Vermont","Male","75-84 years","fit","11.9275664939353"
"Vermont","Male","85+ years","fit","6.52586206896552"
"Vermont","Male","< 1 year","lwr","76.8262175878765"
"Vermont","Male","1-4 years","lwr","76.1171081156429"
"Vermont","Male","5-14 years","lwr","72.1695063769376"
"Vermont","Male","15-24 years","lwr","62.2103181219209"
"Vermont","Male","25-34 years","lwr","52.6656306020887"
"Vermont","Male","35-44 years","lwr","43.6691788561681"
"Vermont","Male","45-54 years","lwr","34.7997186916445"
"Vermont","Male","55-64 years","lwr","26.5131699802572"
"Vermont","Male","65-74 years","lwr","18.8653395979896"
"Vermont","Male","75-84 years","lwr","11.5649245737043"
"Vermont","Male","85+ years","lwr","6.26970443349754"
"Vermont","Male","< 1 year","upr","78.0286595827501"
"Vermont","Male","1-4 years","upr","77.2723333094136"
"Vermont","Male","5-14 years","upr","73.3194854757843"
"Vermont","Male","15-24 years","upr","63.357695738444"
"Vermont","Male","25-34 years","upr","53.762642124085"
"Vermont","Male","35-44 years","upr","44.7014390590457"
"Vermont","Male","45-54 years","upr","35.7995720730315"
"Vermont","Male","55-64 years","upr","27.3832659044078"
"Vermont","Male","65-74 years","upr","19.6912251178327"
"Vermont","Male","75-84 years","upr","12.2708082742601"
"Vermont","Male","85+ years","upr","6.76724137931035"
"Vermont","Total","< 1 year","fit","80.0747004287631"
"Vermont","Total","1-4 years","fit","79.3206815550804"
"Vermont","Total","5-14 years","fit","75.3472294676041"
"Vermont","Total","15-24 years","fit","65.3895891171434"
"Vermont","Total","25-34 years","fit","55.7071753398719"
"Vermont","Total","35-44 years","fit","46.4218675828102"
"Vermont","Total","45-54 years","fit","37.3671002731698"
"Vermont","Total","55-64 years","fit","28.6871228320768"
"Vermont","Total","65-74 years","fit","20.5598621697184"
"Vermont","Total","75-84 years","fit","12.8149878803581"
"Vermont","Total","85+ years","fit","7.12361712361712"
"Vermont","Total","< 1 year","lwr","79.4913432233198"
"Vermont","Total","1-4 years","lwr","78.7575320992945"
"Vermont","Total","5-14 years","lwr","74.7855496757493"
"Vermont","Total","15-24 years","lwr","64.8293500681827"
"Vermont","Total","25-34 years","lwr","55.167279174295"
"Vermont","Total","35-44 years","lwr","45.9117898179545"
"Vermont","Total","45-54 years","lwr","36.8748044317174"
"Vermont","Total","55-64 years","lwr","28.2476861662701"
"Vermont","Total","65-74 years","lwr","20.1315029649532"
"Vermont","Total","75-84 years","lwr","12.4377379708351"
"Vermont","Total","85+ years","lwr","6.86531986531987"
"Vermont","Total","< 1 year","upr","80.6271334918048"
"Vermont","Total","1-4 years","upr","79.855986949201"
"Vermont","Total","5-14 years","upr","75.8812198431503"
"Vermont","Total","15-24 years","upr","65.9222369717605"
"Vermont","Total","25-34 years","upr","56.2219814602729"
"Vermont","Total","35-44 years","upr","46.9094842503002"
"Vermont","Total","45-54 years","upr","37.8374922392678"
"Vermont","Total","55-64 years","upr","29.1094037076864"
"Vermont","Total","65-74 years","upr","20.9702934797932"
"Vermont","Total","75-84 years","upr","13.1790386456578"
"Vermont","Total","85+ years","upr","7.37854737854738"
"Virginia","Female","< 1 year","fit","81.3102841006604"
"Virginia","Female","1-4 years","fit","80.7218842414059"
"Virginia","Female","5-14 years","fit","76.7845224264909"
"Virginia","Female","15-24 years","fit","66.8471711244275"
"Virginia","Female","25-34 years","fit","57.0929630084222"
"Virginia","Female","35-44 years","fit","47.5124868145693"
"Virginia","Female","45-54 years","fit","38.1366549772821"
"Virginia","Female","55-64 years","fit","29.1824778343579"
"Virginia","Female","65-74 years","fit","20.8898331440837"
"Virginia","Female","75-84 years","fit","13.2166518476703"
"Virginia","Female","85+ years","fit","7.4777000437254"
"Virginia","Female","< 1 year","lwr","80.8146926686861"
"Virginia","Female","1-4 years","lwr","80.2493165381911"
"Virginia","Female","5-14 years","lwr","76.3144153357155"
"Virginia","Female","15-24 years","lwr","66.3780596523497"
"Virginia","Female","25-34 years","lwr","56.6319893809854"
"Virginia","Female","35-44 years","lwr","47.0718485488816"
"Virginia","Female","45-54 years","lwr","37.7093515592574"
"Virginia","Female","55-64 years","lwr","28.7639999418083"
"Virginia","Female","65-74 years","lwr","20.4781734887966"
"Virginia","Female","75-84 years","lwr","12.8582780223344"
"Virginia","Female","85+ years","lwr","7.20186561725696"
"Virginia","Female","< 1 year","upr","81.7854011128046"
"Virginia","Female","1-4 years","upr","81.1766132008625"
"Virginia","Female","5-14 years","upr","77.2369841321905"
"Virginia","Female","15-24 years","upr","67.2986663507434"
"Virginia","Female","25-34 years","upr","57.5368725125313"
"Virginia","Female","35-44 years","upr","47.9380383069234"
"Virginia","Female","45-54 years","upr","38.5494614760642"
"Virginia","Female","55-64 years","upr","29.5865337501927"
"Virginia","Female","65-74 years","upr","21.286572974462"
"Virginia","Female","75-84 years","upr","13.563036354804"
"Virginia","Female","85+ years","upr","7.74537239469465"
"Virginia","Male","< 1 year","fit","76.3476574653221"
"Virginia","Male","1-4 years","fit","75.7514226523186"
"Virginia","Male","5-14 years","fit","71.8115895228633"
"Virginia","Male","15-24 years","fit","61.9031867093519"
"Virginia","Male","25-34 years","fit","52.5465173535985"
"Virginia","Male","35-44 years","fit","43.4013771996766"
"Virginia","Male","45-54 years","fit","34.4447378838744"
"Virginia","Male","55-64 years","fit","25.93223064224"
"Virginia","Male","65-74 years","fit","18.4634171470295"
"Virginia","Male","75-84 years","fit","11.6731339480901"
"Virginia","Male","85+ years","fit","6.71574618096357"
"Virginia","Male","< 1 year","lwr","75.8911766250814"
"Virginia","Male","1-4 years","lwr","75.3169666490119"
"Virginia","Male","5-14 years","lwr","71.3793829604068"
"Virginia","Male","15-24 years","lwr","61.4722862602091"
"Virginia","Male","25-34 years","lwr","52.1398032134358"
"Virginia","Male","35-44 years","lwr","43.0367061730263"
"Virginia","Male","45-54 years","lwr","34.0985269460169"
"Virginia","Male","55-64 years","lwr","25.6040801333787"
"Virginia","Male","65-74 years","lwr","18.153217235176"
"Virginia","Male","75-84 years","lwr","11.4451126498636"
"Virginia","Male","85+ years","lwr","6.55593419506463"
"Virginia","Male","< 1 year","upr","76.7853827448532"
"Virginia","Male","1-4 years","upr","76.1694363135793"
"Virginia","Male","5-14 years","upr","72.2275218464105"
"Virginia","Male","15-24 years","upr","62.3178446839092"
"Virginia","Male","25-34 years","upr","52.9388452368002"
"Virginia","Male","35-44 years","upr","43.755802599705"
"Virginia","Male","45-54 years","upr","34.7813893118302"
"Virginia","Male","55-64 years","upr","26.2516332176896"
"Virginia","Male","65-74 years","upr","18.7646346703218"
"Virginia","Male","75-84 years","upr","11.8975734616749"
"Virginia","Male","85+ years","upr","6.87544065804935"
"Virginia","Total","< 1 year","fit","78.83435829665"
"Virginia","Total","1-4 years","fit","78.2434163372858"
"Virginia","Total","5-14 years","fit","74.3048679967014"
"Virginia","Total","15-24 years","fit","64.3830128308724"
"Virginia","Total","25-34 years","fit","54.8424758300841"
"Virginia","Total","35-44 years","fit","45.4951782076427"
"Virginia","Total","45-54 years","fit","36.3422412023402"
"Virginia","Total","55-64 years","fit","27.6222529768598"
"Virginia","Total","65-74 years","fit","19.7607768959906"
"Virginia","Total","75-84 years","fit","12.5343098001875"
"Virginia","Total","85+ years","fit","7.18566995007421"
"Virginia","Total","< 1 year","lwr","78.3530645054744"
"Virginia","Total","1-4 years","lwr","77.7842337478696"
"Virginia","Total","5-14 years","lwr","73.8480221082851"
"Virginia","Total","15-24 years","lwr","63.9273284573081"
"Virginia","Total","25-34 years","lwr","54.4028700563559"
"Virginia","Total","35-44 years","lwr","45.0872922858081"
"Virginia","Total","45-54 years","lwr","35.9503374515859"
"Virginia","Total","55-64 years","lwr","27.2430171473891"
"Virginia","Total","65-74 years","lwr","19.3923317329782"
"Virginia","Total","75-84 years","lwr","12.2316294065445"
"Virginia","Total","85+ years","lwr","6.95848513470967"
"Virginia","Total","< 1 year","upr","79.2984169408379"
"Virginia","Total","1-4 years","upr","78.6877384218327"
"Virginia","Total","5-14 years","upr","74.7470328366864"
"Virginia","Total","15-24 years","upr","64.824049112209"
"Virginia","Total","25-34 years","upr","55.2686031369505"
"Virginia","Total","35-44 years","upr","45.8927122047231"
"Virginia","Total","45-54 years","upr","36.7244661522088"
"Virginia","Total","55-64 years","upr","27.9922612901117"
"Virginia","Total","65-74 years","upr","20.119687405521"
"Virginia","Total","75-84 years","upr","12.8317889981705"
"Virginia","Total","85+ years","upr","7.4125399181397"
"Washington","Female","< 1 year","fit","82.4983874852614"
"Washington","Female","1-4 years","fit","81.8109515301044"
"Washington","Female","5-14 years","fit","77.8513602215103"
"Washington","Female","15-24 years","fit","67.9237782039583"
"Washington","Female","25-34 years","fit","58.1547788718413"
"Washington","Female","35-44 years","fit","48.4696613848651"
"Washington","Female","45-54 years","fit","38.9838411102334"
"Washington","Female","55-64 years","fit","29.9559295399293"
"Washington","Female","65-74 years","fit","21.5274195768092"
"Washington","Female","75-84 years","fit","13.6742254290583"
"Washington","Female","85+ years","fit","7.63414634146341"
"Washington","Female","< 1 year","lwr","82.043862341558"
"Washington","Female","1-4 years","lwr","81.3714152409245"
"Washington","Female","5-14 years","lwr","77.4131169978258"
"Washington","Female","15-24 years","lwr","67.4866035447356"
"Washington","Female","25-34 years","lwr","57.7238375926691"
"Washington","Female","35-44 years","lwr","48.0456671902348"
"Washington","Female","45-54 years","lwr","38.5628255591827"
"Washington","Female","55-64 years","lwr","29.5582419531379"
"Washington","Female","65-74 years","lwr","21.1529950624344"
"Washington","Female","75-84 years","lwr","13.3476336309397"
"Washington","Female","85+ years","lwr","7.3888196546199"
"Washington","Female","< 1 year","upr","82.9377776935806"
"Washington","Female","1-4 years","upr","82.2368089230514"
"Washington","Female","5-14 years","upr","78.2760093927734"
"Washington","Female","15-24 years","upr","68.3473893240355"
"Washington","Female","25-34 years","upr","58.5725131837495"
"Washington","Female","35-44 years","upr","48.8807760711847"
"Washington","Female","45-54 years","upr","39.3919168995925"
"Washington","Female","55-64 years","upr","30.3420709357217"
"Washington","Female","65-74 years","upr","21.8910134624097"
"Washington","Female","75-84 years","upr","13.9929004422006"
"Washington","Female","85+ years","upr","7.87689157913477"
"Washington","Male","< 1 year","fit","77.8550959211932"
"Washington","Male","1-4 years","fit","77.1838822405692"
"Washington","Male","5-14 years","fit","73.2384756697434"
"Washington","Male","15-24 years","fit","63.3226831024104"
"Washington","Male","25-34 years","fit","53.9451117665597"
"Washington","Male","35-44 years","fit","44.6159572849617"
"Washington","Male","45-54 years","fit","35.4634669860548"
"Washington","Male","55-64 years","fit","26.8348371330205"
"Washington","Male","65-74 years","fit","19.1067165045107"
"Washington","Male","75-84 years","fit","12.0318602315962"
"Washington","Male","85+ years","fit","6.69473963868225"
"Washington","Male","< 1 year","lwr","77.4638032312354"
"Washington","Male","1-4 years","lwr","76.8077745705032"
"Washington","Male","5-14 years","lwr","72.8642121581351"
"Washington","Male","15-24 years","lwr","62.9496449030453"
"Washington","Male","25-34 years","lwr","53.5876959102791"
"Washington","Male","35-44 years","lwr","44.2753421416392"
"Washington","Male","45-54 years","lwr","35.130094954245"
"Washington","Male","55-64 years","lwr","26.5288971232351"
"Washington","Male","65-74 years","lwr","18.8277196382072"
"Washington","Male","75-84 years","lwr","11.8267003283873"
"Washington","Male","85+ years","lwr","6.52948990435707"
"Washington","Male","< 1 year","upr","78.2299325998278"
"Washington","Male","1-4 years","upr","77.5449808917982"
"Washington","Male","5-14 years","upr","73.5978540798047"
"Washington","Male","15-24 years","upr","63.6808663052045"
"Washington","Male","25-34 years","upr","54.2884501817212"
"Washington","Male","35-44 years","upr","44.9433368598451"
"Washington","Male","45-54 years","upr","35.7835673210207"
"Washington","Male","55-64 years","upr","27.1289333189759"
"Washington","Male","65-74 years","upr","19.3740607833119"
"Washington","Male","75-84 years","upr","12.2302658203965"
"Washington","Male","85+ years","upr","6.85201912858661"
"Washington","Total","< 1 year","fit","80.152805909921"
"Washington","Total","1-4 years","fit","79.4744178921716"
"Washington","Total","5-14 years","fit","75.522411313657"
"Washington","Total","15-24 years","fit","65.6011639316903"
"Washington","Total","25-34 years","fit","56.043929366584"
"Washington","Total","35-44 years","fit","46.5535131798481"
"Washington","Total","45-54 years","fit","37.2465999920926"
"Washington","Total","55-64 years","fit","28.4355304528738"
"Washington","Total","65-74 years","fit","20.3776349883418"
"Washington","Total","75-84 years","fit","12.9243967619695"
"Washington","Total","85+ years","fit","7.25722204455815"
"Washington","Total","< 1 year","lwr","79.7254714066492"
"Washington","Total","1-4 years","lwr","79.0619649832121"
"Washington","Total","5-14 years","lwr","75.1115233399277"
"Washington","Total","15-24 years","lwr","65.1914162504462"
"Washington","Total","25-34 years","lwr","55.6454739672939"
"Washington","Total","35-44 years","lwr","46.1667142131442"
"Washington","Total","45-54 years","lwr","36.8646059134537"
"Washington","Total","55-64 years","lwr","28.0793401233"
"Washington","Total","65-74 years","lwr","20.0465248457691"
"Washington","Total","75-84 years","lwr","12.6529192941246"
"Washington","Total","85+ years","lwr","7.04828909497921"
"Washington","Total","< 1 year","upr","80.565467278261"
"Washington","Total","1-4 years","upr","79.8735925758336"
"Washington","Total","5-14 years","upr","75.9201246239643"
"Washington","Total","15-24 years","upr","65.9977675146996"
"Washington","Total","25-34 years","upr","56.429836007348"
"Washington","Total","35-44 years","upr","46.9283202809016"
"Washington","Total","45-54 years","upr","37.6165579940603"
"Washington","Total","55-64 years","upr","28.7811680358714"
"Washington","Total","65-74 years","upr","20.6986988224797"
"Washington","Total","75-84 years","upr","13.189790330264"
"Washington","Total","85+ years","upr","7.46269054471805"
"West Virginia","Female","< 1 year","fit","80.0273800031558"
